0,6.37978687,0
0.002734715,6.543479932,2.734714627
0.005469429,6.537973132,5.469429255
0.008204144,6.422103897,8.204143882
0.010938859,6.253567301,10.93885851
0.013673573,6.040309518,13.67357314
0.016408288,5.680040619,16.40828776
0.019143002,5.148507042,19.14300239
0.021877717,4.726670537,21.87771702
0.024612432,4.386299105,24.61243165
0.027347146,4.004130107,27.34714627
0.030081861,3.903034997,30.0818609
0.032816576,3.747757524,32.81657553
0.03555129,3.621352155,35.55129015
0.038286005,3.374314453,38.28600478
0.041020719,3.048544162,41.02071941
0.043755434,3.058128476,43.75543404
0.046490149,3.362621328,46.49014866
0.049224863,3.387461543,49.22486329
0.051959578,3.500401571,51.95957792
0.054694293,3.628054645,54.69429255
0.057429007,3.878329517,57.42900717
0.060163722,3.989025083,60.1637218
0.062898436,4.104266308,62.89843643
0.065633151,4.010465855,65.63315106
0.068367866,3.967967092,68.36786568
0.07110258,3.917828234,71.10258031
0.073837295,3.944740977,73.83729494
0.07657201,4.178310634,76.57200956
0.079306724,4.436331192,79.30672419
0.082041439,4.770655834,82.04143882
0.084776153,4.910944678,84.77615345
0.087510868,5.01538851,87.51086807
0.090245583,5.191932378,90.2455827
0.092980297,5.324442143,92.98029733
0.095715012,5.595662019,95.71501196
0.098449727,5.926534388,98.44972658
0.101184441,6.139620641,101.1844412
0.103919156,6.175706066,103.9191558
0.10665387,6.097724453,106.6538705
0.109388585,5.842980124,109.3885851
0.1121233,5.493515697,112.1232997
0.114858014,5.046362168,114.8580143
0.117592729,4.420191354,117.592729
0.120327444,3.776244564,120.3274436
0.123062158,3.093961662,123.0621582
0.125796873,2.623437956,125.7968729
0.128531587,2.2546289,128.5315875
0.131266302,2.024839912,131.2663021
0.134001017,1.789164278,134.0010167
0.136735731,1.399568041,136.7357314
0.139470446,0.800461114,139.470446
0.142205161,0.21951186,142.2051606
0.144939875,0,144.9398752
0.14767459,0.152353302,147.6745899
0.150409305,0.356394687,150.4093045
0.153144019,0.695230515,153.1440191
0.155878734,0.931372566,155.8787338
0.158613448,1.229446277,158.6134484
0.161348163,2.153391543,161.348163
0.164082878,3.239175644,164.0828776
0.166817592,3.434450794,166.8175923
0.169552307,3.755234037,169.5523069
0.172287022,3.907400564,172.2870215
0.175021736,3.75200037,175.0217361
0.177756451,3.830870103,177.7564508
0.180491165,3.822727104,180.4911654
0.18322588,4.101831101,183.22588
0.185960595,4.248677101,185.9605947
0.188695309,4.478193292,188.6953093
0.191430024,4.488105304,191.4300239
0.194164739,4.822092398,194.1647385
0.196899453,5.022743996,196.8994532
0.199634168,5.362759288,199.6341678
0.202368882,5.32562952,202.3688824
0.205103597,5.254858418,205.103597
0.207838312,5.24793414,207.8383117
0.210573026,5.322924676,210.5730263
0.213307741,5.360139717,213.3077409
0.216042456,5.201774866,216.0424556
0.21877717,4.99762276,218.7771702
0.221511885,5.197502212,221.5118848
0.224246599,5.749612674,224.2465994
0.226981314,6.225532676,226.9813141
0.229716029,6.255937323,229.7160287
0.232450743,6.156874606,232.4507433
0.235185458,5.850324949,235.1854579
0.237920173,5.781687573,237.9201726
0.240654887,6.364980333,240.6548872
0.243389602,7.015137299,243.3896018
0.246124316,7.334048605,246.1243165
0.248859031,7.475787397,248.8590311
0.251593746,7.785603255,251.5937457
0.25432846,8.184351771,254.3284603
0.257063175,8.608984825,257.063175
0.25979789,9.043156118,259.7978896
0.262532604,8.94613917,262.5326042
0.265267319,8.801394489,265.2673188
0.268002033,8.568763482,268.0020335
0.270736748,8.247408358,270.7367481
0.273471463,7.749356756,273.4714627
0.276206177,7.347301323,276.2061774
0.278940892,6.609568302,278.940892
0.281675607,6.010511611,281.6756066
0.284410321,5.753259345,284.4103212
0.287145036,5.991863711,287.1450359
0.28987975,5.914943729,289.8797505
0.292614465,5.939440981,292.6144651
0.29534918,5.944751164,295.3491797
0.298083894,6.026144215,298.0838944
0.300818609,6.156593856,300.818609
0.303553324,6.155059363,303.5533236
0.306288038,5.903850339,306.2880383
0.309022753,5.9327353,309.0227529
0.311757468,5.832358385,311.7574675
0.314492182,5.70788543,314.4921821
0.317226897,5.655819092,317.2268968
0.319961611,5.702615474,319.9616114
0.322696326,5.934297306,322.696326
0.325431041,6.110239049,325.4310406
0.328165755,6.194457892,328.1657553
0.33090047,6.135961844,330.9004699
0.333635185,6.068787321,333.6351845
0.336369899,6.0657281,336.3698992
0.339104614,5.981338176,339.1046138
0.341839328,5.618792251,341.8393284
0.344574043,5.402037302,344.574043
0.347308758,5.102452624,347.3087577
0.350043472,4.925895336,350.0434723
0.352778187,4.764870745,352.7781869
0.355512902,4.28311932,355.5129015
0.358247616,3.928023208,358.2476162
0.360982331,4.033025902,360.9823308
0.363717045,4.303070835,363.7170454
0.36645176,4.378933464,366.4517601
0.369186475,4.371057088,369.1864747
0.371921189,4.451389591,371.9211893
0.374655904,4.385076759,374.6559039
0.377390619,4.297566668,377.3906186
0.380125333,4.327346973,380.1253332
0.382860048,4.443803648,382.8600478
0.385594762,4.490439361,385.5947624
0.388329477,4.499965242,388.3294771
0.391064192,4.720335387,391.0641917
0.393798906,5.059955904,393.7989063
0.396533621,5.360137608,396.533621
0.399268336,5.59194292,399.2683356
0.40200305,5.636500642,402.0030502
0.404737765,5.799860201,404.7377648
0.407472479,5.899167329,407.4724795
0.410207194,6.154274925,410.2071941
0.412941909,6.338016132,412.9419087
0.415676623,6.300337484,415.6766233
0.418411338,6.260368033,418.411338
0.421146053,6.203249866,421.1460526
0.423880767,6.322567105,423.8807672
0.426615482,6.22284513,426.6154819
0.429350196,5.994255994,429.3501965
0.432084911,5.536810602,432.0849111
0.434819626,5.358984293,434.8196257
0.43755434,5.028545927,437.5543404
